x,z,v,alpha,d22,T
0.9890720118475849,0.03528845149487143,0.7886387277650143,1.3268635107395244,5.362902417283086e-09,0.6931660700869516
0.9890720118475849,0.03528845149487143,0.7886387277650143,1.3268635107395244,5.362902417283086e-09,0.6931660700869516
0.989072005471268,0.035288450943370755,0.7886387345738246,1.3257611158252425,1.1716609796281563e-07,0.6931660455208162
0.9890404509933067,0.035162263547676965,0.7901910106180818,1.3279649967174727,1.1959513481811444e-07,0.6923002981099291
0.9890091813515232,0.03503600723486492,0.791751717305235,1.3312610810507535,6.868524515299626e-10,0.691433459332553
0.9890091813515232,0.03503600723486492,0.791751717305235,1.3312610810507535,6.868524515299626e-10,0.691433459332553
0.9890091746937377,0.03503600691618114,0.7917517214693484,1.3301675849475518,1.2351671889508022e-07,0.6914334423482535
0.9889781765173258,0.03490968171295341,0.793320948105419,1.3356964059790086,1.2172316234245432e-07,0.6905654741279825
0.9889478772468393,0.03478318705646785,0.7948997934221976,1.3312063054021273,1.710512718762818e-05,0.6896915583393578
0.9889474616611447,0.03478328910044402,0.7948987674205498,1.3356394918163843,2.8706441136198903e-09,0.6896964281050539
0.9889474616611447,0.03478328910044402,0.7948987674205498,1.3356394918163843,2.8706441136198903e-09,0.6896964281050539
0.9889170103414789,0.034656829713725704,0.7964852624568497,1.3394278948005975,1.311234190206943e-07,0.688826247611139
0.9888871834213278,0.034530222846827795,0.7980814921917314,1.3385538611964605,6.8416631678637694e-06,0.6879539743055736
0.9888868490175975,0.03453030316587878,0.798080530224128,1.3399959209595569,1.7881173754850726e-09,0.6879549754627116
0.9888868490175975,0.03453030316587878,0.798080530224128,1.3399959209595569,1.7881173754850726e-09,0.6879549754627116
0.9888572457645123,0.03440364211916434,0.7996851804936169,1.3371473638989897,6.5959683774644205e-06,0.6870755855251823
0.9888273388400397,0.034277055630031666,0.8012976730695545,1.3443324334210625,1.7085810893778928e-10,0.6862091078166173
0.9888273388400397,0.034277055630031666,0.8012976730695545,1.3443324334210625,1.7085810893778928e-10,0.6862091078166173
0.9888271302005557,0.03427710360044782,0.8012970664522898,1.3448400872588924,4.124739332297684e-06,0.6862092728196101
0.988797988889857,0.03415033716986713,0.8029197059045526,1.3454695833080348,1.430333083347559e-07,0.6853345155758401
0.9887689274286859,0.03402355240979714,0.8045508832305668,1.348646629597988,5.270785299789048e-10,0.6844588186009392
0.9887689274286859,0.03402355240979714,0.8045508832305668,1.348646629597988,5.270785299789048e-10,0.6844588186009392
0.9887116102211185,0.03376979955097135,0.8078408641102935,1.3529423589301453,3.2646315288095896e-09,0.6827041048599671
0.9887116102211185,0.03376979955097135,0.8078408641102935,1.3529423589301453,3.2646315288095896e-09,0.6827041048599671
0.9886553837721511,0.03351580277523962,0.8111683419499174,1.357214129248052,8.920377892230595e-11,0.6809449705655558
0.9886553837721511,0.03351580277523962,0.8111683419499174,1.357214129248052,8.920377892230595e-11,0.6809449705655558
0.9886002426448373,0.03326156817546181,0.8145340561191919,1.3614661946847835,4.634237786671598e-10,0.6791814044509601
0.9886002426448373,0.03326156817546181,0.8145340561191919,1.3614661946847835,4.634237786671598e-10,0.6791814044509601
0.9885461832390596,0.03300710136762128,0.8179387727779238,1.3656957896202844,6.971904335004317e-10,0.677413411989396
0.9885461832390596,0.03300710136762128,0.8179387727779238,1.3656957896202844,6.971904335004317e-10,0.677413411989396
0.988493200425043,0.03275240822467376,0.8213832739421384,1.3699030790365407,3.6091694430476717e-10,0.6756409823230524
0.988493200425043,0.03275240822467376,0.8213832739421384,1.3699030790365407,3.6091694430476717e-10,0.6756409823230524
0.9884412896445453,0.032497494422549005,0.8248683656112785,1.3740882907077157,2.7259325416028995e-09,0.6738641113929715
0.9884412896445453,0.032497494422549005,0.8248683656112785,1.3740882907077157,2.7259325416028995e-09,0.6738641113929715
0.9883904461837707,0.032242365595988656,0.828394875983399,1.3782506288910719,6.684544299117965e-10,0.6720827934510464
0.9883904461837707,0.032242365595988656,0.828394875983399,1.3782506288910719,6.684544299117965e-10,0.6720827934510464
0.9883406651831353,0.03198702733481078,0.8319636563032404,1.382391400686373,2.4270524770569548e-09,0.6702970214676822
0.9883406651831353,0.03198702733481078,0.8319636563032404,1.382391400686373,2.4270524770569548e-09,0.6702970214676822
0.9882919419941407,0.031731485114229116,0.8355755830884358,1.3865082795087007,4.658563606700405e-09,0.6685067929042264
0.9882919419941407,0.031731485114229116,0.8355755830884358,1.3865082795087007,4.658563606700405e-09,0.6685067929042264
0.9882442710704302,0.031475744506037545,0.8392315546399185,1.3906022302139525,1.4104960844917365e-09,0.6667120891451841
0.9882442710704302,0.031475744506037545,0.8392315546399185,1.3906022302139525,1.4104960844917365e-09,0.6667120891451841
0.9881976475327149,0.03121981087914082,0.8429324981328614,1.3946723245251247,3.408730444908328e-09,0.6649129047926372
0.9881976475327149,0.03121981087914082,0.8429324981328614,1.3946723245251247,3.408730444908328e-09,0.6649129047926372
0.9881520660522813,0.030963689610427933,0.846679366154158,1.3987192932642705,2.6822787351849268e-09,0.6631092259374103
0.9881520660522813,0.030963689610427933,0.846679366154158,1.3987192932642705,2.6822787351849268e-09,0.6631092259374103
0.9881075216385403,0.03070738594121881,0.8504731409463455,1.402743452204674,3.262111831514276e-09,0.6613010469816928
0.9881075216385403,0.03070738594121881,0.8504731409463455,1.402743452204674,3.262111831514276e-09,0.6613010469816928
0.9880640089894052,0.030450905093959542,0.8543148328082323,1.406741425258056,6.309023306577204e-10,0.6594883565185258
0.9880640089894052,0.030450905093959542,0.8543148328082323,1.406741425258056,6.309023306577204e-10,0.6594883565185258
0.9880215218880706,0.030194252367759803,0.8582054786628744,1.410717428823682,5.263590317236429e-09,0.6576711239651645
0.9880215218880706,0.030194252367759803,0.8582054786628744,1.410717428823682,5.263590317236429e-09,0.6576711239651645
0.9879800557729248,0.0299374327093605,0.8621461538550066,1.4146673319694572,3.642028632026571e-10,0.6558493551915149
0.9879800557729248,0.0299374327093605,0.8621461538550066,1.4146673319694572,3.642028632026571e-10,0.6558493551915149
0.9879396042092989,0.029680451296324805,0.8661379587886252,1.4185934377460907,3.426189898993802e-10,0.654023015703474
0.9879396042092989,0.029680451296324805,0.8661379587886252,1.4185934377460907,3.426189898993802e-10,0.654023015703474
0.9879001619821657,0.029423313033197052,0.8701820330310827,1.4224931391921671,2.1362649180470367e-09,0.6521920987296456
0.9879001619821657,0.029423313033197052,0.8701820330310827,1.4224931391921671,2.1362649180470367e-09,0.6521920987296456
0.9878617227236671,0.02916602292640769,0.8742795467196772,1.426369120104945,4.5676285776917295e-09,0.6503565714637655
0.9878617227236671,0.02916602292640769,0.8742795467196772,1.426369120104945,4.5676285776917295e-09,0.6503565714637655
0.9878242812083698,0.02890858573294519,0.878431711709272,1.4302203632088923,4.6328090678591565e-09,0.6485164286641485
0.9878242812083698,0.02890858573294519,0.878431711709272,1.4302203632088923,4.6328090678591565e-09,0.6485164286641485
0.9877878313985953,0.02865100625586483,0.8826397747417405,1.4340441873014356,4.951208924768582e-10,0.646671646330844
0.9877878313985953,0.02865100625586483,0.8826397747417405,1.4340441873014356,4.951208924768582e-10,0.646671646330844
0.987752366608748,0.028393289309726847,0.8869050196110223,1.4378437197174336,1.6233202388179176e-10,0.6448221849655305
