x,z,v,alpha,d22,T
0.9893332104796868,0.0144235162067293,-1.2745581092207277,-1.687096390419831,1.5760262070388882e-08,0.5776418667628934
0.9893483038344666,0.0145527103805642,-1.2686835432663972,-1.686734037020322,6.743278483595227e-10,0.5778834054681216
0.9893633503743092,0.0146819100150458,-1.2628864290854358,-1.6863617382174445,4.845399777935736e-09,0.5781310241728376
0.989378348904842,0.0148111152316326,-1.25716507666073,-1.685977685317358,1.1717696855911772e-08,0.5783845536870337
0.9893932977663292,0.0149403262042767,-1.2515178523098398,-1.685583674948057,3.143518067834917e-09,0.5786438737491839
0.9894081957624976,0.015069543051559,-1.2459431665443652,-1.6851796586460237,1.0405108213112456e-09,0.5789088268795504
0.989423041551738,0.0151987659073285,-1.2404394788589803,-1.6847642151523143,2.3819105538787536e-09,0.5791792746433824
0.9894378335428295,0.0153279949323614,-1.2350052969526597,-1.684337852702036,1.7627255783191884e-08,0.5794551057346963
0.9894525704515584,0.0154572302504154,-1.2296391690872042,-1.6839007051138064,8.018484494712058e-10,0.5797361862063761
0.9894672508660542,0.0155864719980886,-1.224339687083771,-1.6834542957632497,1.5867874016842853e-08,0.5800223980782118
0.989481873676986,0.0157157202758793,-1.21910548027839,-1.6829967599309972,1.116764343452944e-08,0.5803136019366792
0.98949643735067,0.0158449752306015,-1.213935221567609,-1.6825301623107636,1.0027858066626822e-08,0.5806096992877745
0.9895109407127152,0.0159742369666287,-1.208827617866168,-1.6820522082948268,6.782004781196269e-09,0.5809105651550647
0.9895253821691512,0.0161035056335492,-1.2037814167180574,-1.6815634572705265,7.506458878524315e-09,0.5812161137638745
0.9895397604738336,0.0162327813399517,-1.1987953971654934,-1.6810661253779051,6.384774940171018e-10,0.5815262338923753
0.9895540745764448,0.0163620641708993,-1.1938683701283568,-1.6805583415961884,1.04377656751354e-08,0.5818408022815589
0.989568322926537,0.0164913542649942,-1.1889991841514418,-1.6800396507001776,9.894396897926217e-09,0.582159740322128
0.9895825042126212,0.0166206517322408,-1.1841867168388642,-1.679511824649942,5.547461396294589e-09,0.5824829530690453
0.989596617260976,0.0167499566655478,-1.1794298748190442,-1.6789733906226372,1.1187791841816147e-09,0.5828103379388847
0.9896106606768956,0.0168792691799488,-1.1747275962206003,-1.6784250477659166,1.32211704588464e-08,0.5831418131742326
0.98962463323766,0.0170085893696219,-1.170078845812185,-1.6778670164953609,5.220127261596585e-09,0.5834772864537549
0.9896385336315426,0.0171379173362854,-1.1654826165903138,-1.677299574059386,1.4145875716649837e-08,0.5838166754580522
0.9896523606833444,0.0172672531648476,-1.1609379266838586,-1.6767232067172186,1.3864491780748498e-08,0.58415989017012
0.9896661131879052,0.0173965969413879,-1.156443820086306,-1.6761356816693505,3.107945883489198e-09,0.5845068459190119
0.9896797896047206,0.0175259487853426,-1.151999368629113,-1.6755392151739028,6.890217395272065e-09,0.5848574857978515
0.9896933889114028,0.0176553087589402,-1.1476036631662192,-1.6749325004439408,8.87714192811227e-09,0.5852117164534534
0.9897069096750676,0.0177846769654723,-1.1432558214966613,-1.6743165536589737,7.528195609433882e-09,0.585569477700735
0.9897203508710556,0.0179140534631904,-1.138954979984033,-1.6736920171971743,7.523550687261337e-09,0.5859306815168912
0.9897337112547632,0.0180434383311564,-1.134700298693234,-1.6730568483122603,8.141717029930917e-09,0.5862952587006509
0.9897469893546208,0.0181728316693759,-1.1304909606704348,-1.6724120631709372,7.438425214165218e-09,0.5866631584404692
0.9897601840671676,0.018302233537493,-1.1263261658743338,-1.6717587708387318,8.781281910027987e-09,0.5870343053444598
0.989773294286002,0.0184316439933052,-1.122205133958747,-1.6710956627295603,2.12408722730619e-09,0.5874086266906848
0.989786318694459,0.0185610631135917,-1.1181271054813484,-1.6704236611492371,4.922525640260237e-10,0.587786066639874
0.989799256124504,0.0186904909576409,-1.1140913381040138,-1.6697419624725676,5.927738064847244e-09,0.5881665608818525
0.9898121052744075,0.0188199275956464,-1.1100971085159983,-1.6690507829591916,9.766213796586283e-09,0.5885500561737004
0.9898248650155598,0.0189493730780594,-1.1061437091957478,-1.6683507346657112,5.987088532557647e-09,0.5889364891821176
0.989837534144618,0.0190788274602962,-1.1022304500533806,-1.667641508115669,4.507772108161755e-09,0.5893258034565282
0.9898501114661924,0.0192082907944623,-1.0983566572104273,-1.6669234444480967,5.0130875429742635e-09,0.5897179437750264
0.9898625958285284,0.0193377631259022,-1.0945216721962407,-1.6661967521810552,4.769774437641212e-09,0.5901128536732716
0.9898749860649048,0.019467244498902,-1.090724851979357,-1.6654601517584036,4.676011461967131e-09,0.5905104792866083
0.9898872808259086,0.0195967349725411,-1.0869655699433824,-1.664714260819764,1.223964775542758e-09,0.5909107804433823
0.9898994790009922,0.0197262345804016,-1.083243211843374,-1.6639604700677713,2.6055114878001436e-09,0.5913137026114349
0.9899115796033796,0.0198557433420097,-1.0795571763849254,-1.663196438300096,1.126991071635151e-08,0.5917191845140481
0.9899235811913762,0.0199852613168123,-1.0759068797279774,-1.6624244687408982,6.624524679669784e-10,0.5921271964208344
0.9899354828075686,0.02011478851644,-1.072291747118315,-1.6616428108242949,6.229962253282646e-09,0.5925376780445184
0.9899472831449664,0.0202443249821503,-1.068711219561468,-1.660852080413288,8.440867494406864e-09,0.5929505932596744
0.989958981079476,0.0203738707356106,-1.0651647489848777,-1.660053526896491,3.279116197689092e-09,0.5933658954471679
0.9899705756074262,0.0205034257850414,-1.0616517984166558,-1.6592451095663,8.856153340457294e-09,0.5937835315327005
0.9899820653506752,0.0206329901694665,-1.0581718457351152,-1.658428737215308,6.650115300843368e-09,0.5942034735703109
0.9899934493637064,0.0207625638865496,-1.054724376678936,-1.6576033967008796,3.151768217714328e-09,0.5946256673149241
0.9900047263840536,0.020892146959223,-1.0513088907037076,-1.6567688646269745,7.3855571723809715e-09,0.5950500797755282
0.9900158952592574,0.0210217393978067,-1.0479248971442825,-1.6559255250540617,6.481878390215808e-09,0.5954766719808707
0.9900269548400726,0.0211513412094592,-1.0445719158270634,-1.65507389969324,3.126724047379429e-09,0.5959054059660336
0.9900379041374736,0.0212809523848949,-1.0412494754908672,-1.6542140163880212,1.4107299282617902e-09,0.5963362348457542
0.9900487419803528,0.0214105729275304,-1.037957116299595,-1.6533446426182083,1.4302629449086135e-09,0.596769124145158
0.99005946708406,0.0215402028471549,-1.034694388981663,-1.6524675973785696,3.3138916896956462e-09,0.5972040472507477
0.9900700785387434,0.021669842119526,-1.0314608506835323,-1.651581178537311,2.395361869556533e-09,0.5976409556372654
0.9900805750281856,0.021799490750914,-1.0282560709442727,-1.6506872560017716,8.738350298422061e-10,0.5980798263921878
0.9900909556650028,0.0219291487097545,-1.025079624813538,-1.6497841105335298,2.4109395517344807e-10,0.5985206115622737
0.9901012191038188,0.022058815998363,-1.0219310996653734,-1.6488724602333595,6.764221830100078e-10,0.5989632919136616
0.9901113643271652,0.0221884925897534,-1.0188100887120408,-1.6479514816989822,2.388889864083201e-09,0.5994078290854518
0.9901213901168706,0.0223181784696794,-1.0157161949893423,-1.6470236620569607,2.118194443616181e-09,0.5998541977347004
0.9901312956699732,0.0224478735888209,-1.012649026294532,-1.646086682419223,2.8846887005989353e-09,0.6003023484465505
0.9901410796042548,0.0225775779393315,-1.0096082027830695,-1.645140423706858,3.9789687488162935e-10,0.6007522673017184
0.9901507408003044,0.0227072914899046,-1.0065933501589728,-1.6441875365782028,2.0231798172387277e-09,0.6012039254588828
0.9901602784824248,0.0228370141807924,-1.0036040988643402,-1.643224198177892,8.622949056645996e-09,0.6016572742921644
0.9901696911004756,0.0229667460062357,-1.0006400926109216,-1.6422546966927332,1.2131081890951676e-09,0.6021123120764758
0.9901789780317416,0.0230964868896112,-0.9977009749491762,-1.6412757367257016,7.4143937334445e-09,0.6025689827437318
0.9901881378546274,0.0232262368089025,-0.9947864025053426,-1.6402880580450927,1.2352103986310797e-08,0.6030272782899155
0.9901971695218396,0.0233559957118678,-0.9918960356893984,-1.6392931323443405,5.981838482595811e-09,0.6034871691235976
0.9902060720841372,0.0234857635364467,-0.9890295407116468,-1.638287908238274,4.524851960391897e-09,0.603948620710715
0.9902148441962152,0.0236155402445306,-0.9861865931867316,-1.6372765638906015,8.563900371575574e-09,0.6044116223094889
0.9902234851842308,0.0237453257492586,-0.983366869815924,-1.6362570882688992,1.8885577420641587e-09,0.6048761246409736
0.990231993818104,0.0238751199982106,-0.9805700576234654,-1.6352284710819822,2.643871174125369e-09,0.6053421114778857
0.990240368819567,0.0240049229383233,-0.9777958499279394,-1.6341917016550442,2.3102374764879475e-09,0.6058095701668049
0.9902486092673404,0.0241347344899352,-0.9750439430707716,-1.6331465447429765,7.573387274861288e-09,0.6062784675017145
0.9902567140371996,0.0242645545832064,-0.9723140406096518,-1.6320940329519502,5.352536970897211e-09,0.6067487830172553
0.990264682258256,0.0243943831292377,-0.9696058496754056,-1.6310320685688964,5.627291172330151e-09,0.6072204819259199
0.9902725125087112,0.0245242200696252,-0.9669190869471816,-1.6299635118118447,2.8258826387105263e-09,0.6076935620041747
0.990280204120423,0.0246540652968023,-0.9642534686539064,-1.6288865099870156,5.936017608091731e-09,0.6081679779415221
0.9902877557803116,0.0247839187385909,-0.9616087210121648,-1.627801085983694,3.2206611856167807e-10,0.6086437221337231
0.9902951664897388,0.0249137803006375,-0.958984572886435,-1.6267066847791856,5.830625057192695e-09,0.6091207695166913
0.9903024350741084,0.0250436498952032,-0.9563807593475406,-1.625604974145093,2.915874579336738e-09,0.609599105656547
0.9903095606725006,0.0251735274135001,-0.9537970178752092,-1.6244958742260172,2.545515280629258e-09,0.6100786983442107
0.990316542237078,0.0253034127539641,-0.9512330920377816,-1.6233776791930594,6.0702768425603836e-09,0.6105595268232561
0.9903233785382212,0.0254333058211312,-0.9486887313188987,-1.6222531439297652,5.6169042634627665e-09,0.6110415812289041
0.9903300687920176,0.0255632064924749,-0.9461636863135212,-1.621118745217551,5.8226250143312555e-09,0.6115248263927036
0.9903366116096752,0.0256931146733123,-0.943657716520842,-1.619977905104558,6.219188324377445e-09,0.6120092627237437
0.99034300626507,0.025823030231633,-0.9411705807093124,-1.6188278628537556,1.7234205053527287e-09,0.6124948524527646
0.9903492514614588,0.0259529530603948,-0.9387020461089682,-1.6176708075862964,6.9329247894315236e-09,0.6129815916470771
0.9903553463722344,0.0260828830260457,-0.9362518804783876,-1.6165064964093174,5.0042636003956125e-09,0.6134694492505309
0.9903670809381524,0.026342763868446,-0.9314057551961392,1.5262612297255091,7.1031657187476605e-09,0.6144484613622201
0.990372718369354,0.0264727144870703,-0.9290093549112504,1.5274418197209338,8.106223622581308e-09,0.6149395893314463
0.9903782014365424,0.0266026717103617,-0.9266304393773664,1.5286303680977829,1.501549121520782e-09,0.6154317607695071
0.9903835288939854,0.02673263540571,-0.924268798554866,1.5298277302004648,2.7988751986917344e-10,0.6159249711929018
0.990388699779428,0.0268626054247726,-0.9219242238380368,1.531032437208045,4.0345609643867935e-09,0.6164191999487308
0.9903937129432864,0.0269925816229765,-0.9195965115117424,1.5322452189359663,2.3674151247616402e-09,0.6169144377239841
0.9903985675621872,0.0271225638394014,-0.9172854588182782,1.5334649904565167,1.237456561018976e-08,0.6174106562734489
0.9904032625796942,0.0272525519185549,-0.9149908680960966,1.534692833588459,4.5558610755853365e-09,0.6179078414728381
0.9904077970444632,0.0273825456974085,-0.912712544152942,1.5359288154465844,4.651906265245842e-09,0.6184059732070061
0.990412169536238,0.0275125450252032,-0.910450298593814,1.5371739196247431,7.1001569304376445e-09,0.6189050603843123
0.9904163794847156,0.0276425497183694,-0.9082039396412162,1.538424233161218,9.33452405807795e-10,0.6194050604571124
0.9904204256692384,0.027772559611463,-0.9059732835723684,1.5396837209320813,2.911219776625958e-09,0.6199059707654296
0.9904243072087,0.0279025745243107,-0.9037581470606324,1.5409506206853154,5.168696820942014e-09,0.6204077682584592
0.9904280229201948,0.0280325942820381,-0.9015583520486836,1.5422256939752828,4.6130356456809685e-09,0.6209104488581819
0.9904315719949678,0.0281626186950522,-0.89937372046769,1.5435080094423,6.5266602515795845e-09,0.6214139855228533
0.9904349530764144,0.0282926475849176,-0.8972040813427097,1.5447992021631252,4.652504657195891e-09,0.6219183861087311
0.9904381656674488,0.0284226807467274,-0.8950492597189575,1.5460958973918528,4.926624831147537e-09,0.6224236039667324
0.9904412083291176,0.0285527179957039,-0.8929090907744567,1.5474026132505607,4.1672550971877055e-09,0.6229296532263449
0.9904440802557608,0.0286827591274613,-0.8907834073306792,1.548715785262338,4.1760485987344635e-09,0.6234365073902294
0.9904467803079025,0.0288128039413903,-0.8886720474710618,1.5500368348905336,8.880484836122163e-09,0.6239441621675496
0.9904493075794382,0.0289428522278457,-0.8865748499790825,1.551365084189137,3.089135637308968e-09,0.6244525983604816
0.9904516612551196,0.0290729037719434,-0.8844916553488194,1.552700636894604,3.0159020992401803e-10,0.624961790266228
0.9904538400245186,0.0292029583638474,-0.8824223105775799,1.554045164262316,2.5703341563438647e-09,0.6254717463530473
0.9904558431367142,0.0293330157798333,-0.8803666604914481,1.5553962671064168,3.6187788629188566e-09,0.6259824372069394
0.990457669459154,0.0294630757985083,-0.8783245553968171,1.5567557923184034,3.5757822044127e-09,0.6264938598556045
0.9904593179196036,0.0295931381931101,-0.8762958474585293,1.5581226235794627,2.7194216946457486e-09,0.6270060080830181
0.9904607877692414,0.0297232027288354,-0.8742803883449343,1.559496238735416,5.30872592020676e-09,0.6275188522589497
0.9904620778085392,0.0298532691722788,-0.8722780357850644,1.5608779855902464,5.459091355445014e-09,0.6280323959933002
0.9904631871939268,0.0299833372820346,-0.8702886465916956,1.56226691202256,6.965294674241544e-10,0.6285466164011906
0.9904641150129324,0.0301134068136833,-0.8683120803648452,1.5636635636811491,2.8830659783082663e-09,0.6290614966412424
0.9904648600280676,0.0302434775208538,-0.8663482016001224,1.565068619118378,8.588599622367852e-09,0.6295770444026245
0.990465421354604,0.0303735491504427,-0.8643968738053642,1.5664804726925867,8.359027396098865e-09,0.630093241381626
0.990465798149643,0.0305036214454825,-0.8624579620268409,1.5678991658955244,1.2381145871975344e-09,0.6306100649184497
0.9904659893651238,0.0306336941457237,-0.8605313352130363,1.5693262616495771,4.704785846727831e-09,0.6311275098874402
0.9904659939469742,0.0307637669864338,-0.8586168642913471,1.5707607448960657,5.121812267730528e-09,0.6316455716223336
0.9904658110796004,0.0308938396986794,-0.8567144198695725,1.572202568280454,4.8704396897022676e-09,0.6321642259015025
0.9904654396563388,0.0310239120091692,-0.8548238771523273,1.5736521893849365,1.0314694158740964e-08,0.6326834732021968
0.99046487861609,0.0311539836399933,-0.8529451128700465,1.575109260906188,6.9492594113332e-09,0.6332033119580999
0.9904641272415972,0.0312840543105835,-0.8510780020764287,1.576572926021584,7.945105109067774e-09,0.6337237086300398
0.9904631844142484,0.0314141237343078,-0.8492224256042523,1.5780444901882826,7.634460574459646e-09,0.6342446669047229
0.9904620492180336,0.0315441916213551,-0.8473782639817304,1.5795234693251876,4.2073424809589335e-09,0.6347661718683545
0.9904607207318336,0.0316742576777873,-0.8455453994806181,1.5810099062755762,5.6842021506503515e-09,0.6352882091562322
0.9904591978489242,0.0318043216033741,-0.843723718076779,1.5825041612906037,4.681947147889122e-09,0.6358107840015752
0.9904574798757064,0.0319343830983656,-0.8419131027338805,1.5840051011015066,6.245952943408108e-10,0.6363338570958319
0.9904555655230444,0.0320644418511094,-0.8401134449311922,1.5855147582812965,4.938162390832958e-09,0.6368574564060872
0.9904534539584764,0.0321944975515092,-0.8383246324801339,1.5870303914263555,7.553113724787157e-10,0.6373815592527462
0.990451144471214,0.0323245498878204,-0.8365465529661428,1.5885529547971124,1.7824243858415425e-08,0.6379061247006336
0.9904486357750028,0.0324545985339291,-0.834779102911705,1.5900847361130184,1.7306369525128682e-09,0.6384311862749057
0.990445927076611,0.032584643168053,-0.8330221740617592,1.59162266238396,8.421699395573437e-10,0.6389567150066076
0.99044301730251,0.0327146834584483,-0.831275663394446,1.59316817934573,1.8676682777243213e-08,0.6394827202680329
0.9904399057360872,0.0328447190768987,-0.829539464124818,1.5947199745851108,1.1230653991639024e-08,0.6400091577080307
0.9904365913192196,0.0329747496831122,-0.8278134759490355,1.5962799649348596,3.5687518141184686e-10,0.6405360355607116
0.9904330731856446,0.033104774936996,-0.8260975967254927,1.5978473936512916,2.6383239905692477e-09,0.6410633279669811
0.9904293501501592,0.0332347944852115,-0.8243917321771649,1.5994225762220864,1.5563802277297185e-08,0.6415910804643683
0.9904254216235546,0.0333648079867801,-0.8226957768506598,1.6010037900449836,3.4384445056083916e-08,0.6421192006045678
0.990421286297148,0.033494815074998,-0.8210096432282944,1.6025940743724447,4.0990280084476854e-08,0.6426477817367772
0.9904169434640528,0.0336248153969673,-0.81933323096,1.6041897423853386,4.288410429873113e-08,0.6431767590881644
0.9904123923069348,0.0337548085924826,-0.8176664407387484,1.60579276593164,3.678044571749782e-09,0.6437060613470842
0.9904076317511036,0.0338847942879248,-0.8160091826567639,1.6074040128794684,1.762875534366172e-07,0.6442357115308903
0.9904026607361148,0.0340147721049605,-0.8143613740856208,1.609023156369398,1.1973213536346066e-07,0.6447658095810529
0.9903974784134256,0.0341447416684858,-0.8127227720853641,1.6106480341993072,8.404733674644596e-07,0.6452944264202951
0.990392083978454,0.0342747026010106,-0.8110937144068974,1.612279943087133,2.701314290185515e-07,0.6458269389097592
0.9903864766995176,0.0344046545241758,-0.8094737142753279,1.6139188076768105,7.346628422281677e-08,0.6463583187711832
0.9903806551782248,0.0345345970260805,-0.8078627825571548,1.6155674949160292,3.243300167255321e-08,0.6468897742170752
0.9903746186680884,0.0346645297181051,-0.806260853245613,1.6172213344844049,3.280792748019944e-08,0.6474215515304353
0.9903683665442112,0.0347944522136878,-0.8046678478936935,1.6188815402916836,2.4454765846534148e-08,0.6479537301547345
0.9903618975457,0.0349243640913959,-0.8030836740656316,1.6205508697533413,2.2630725315300773e-08,0.6484861788600438
0.990355210821398,0.0350542649444705,-0.8015082515219156,1.6222265329467125,4.448998202865796e-09,0.6490189199915826
0.9903483055626514,0.0351841543640282,-0.7999415004448125,1.623908923828885,1.645407388692252e-08,0.6495519693286604
0.990341180818872,0.0353140319292098,-0.798383339602184,1.6255984268614596,7.876336479318065e-09,0.6500853070913145
0.9903338358049724,0.0354438972235813,-0.7968336906058245,1.627294846849359,7.0873176919569635e-09,0.6506189419538931
0.9903262695052256,0.0355737498131571,-0.7952924738494473,1.628999251756666,1.3192884198110912e-08,0.6511528470339477
0.9903184808311564,0.0357035892542667,-0.793759611052535,1.6307111366005116,1.340858945680829e-08,0.6516869975821413
0.9903104692560132,0.0358334151321768,-0.7922350279654796,1.6324279697675856,3.7960534143914596e-10,0.6522214253468092
0.9903022338027068,0.0359632270007414,-0.7907186484597313,1.6341532269522947,8.884083432650477e-09,0.6527561119255825
0.9902937732447964,0.036093024392361,-0.789210396503271,1.6358864885446882,6.759768346352256e-10,0.6532910203180792
0.9902850870855392,0.0362228068817375,-0.7877102002381561,1.6376247471615784,5.639523928346744e-10,0.6538261778970441
0.9902761743061308,0.0363525740049799,-0.786217986342895,1.6393710510706117,1.8192204868530023e-09,0.654361565337227
0.990267034016539,0.0364823253017656,-0.7847336829601824,1.6411244764577897,3.4759663520955996e-09,0.6548971746197377
0.9902576653230752,0.0366120603066571,-0.7832572191671145,1.6428849070317009,4.113023412556063e-09,0.6554329982876922
0.9902480674142138,0.0367417785553998,-0.7817885250020665,1.644652532955266,4.805755667639993e-09,0.6559690327225409
0.990238239333302,0.0368714795682602,-0.7803275310636401,1.646427050324704,5.753730956277545e-09,0.6565052658864928
0.9902281800858996,0.0370011628572881,-0.7788741688506101,1.6482087590036656,3.831029244005291e-09,0.6570416853941281
0.9902178890163242,0.0371308279559014,-0.7774283710908259,1.6499964863884544,5.864262619708005e-09,0.6575782945850532
